9.074410163339382586e-04,3.018084153765664118e-09,3.314483880190412624e+00,2.130068749077400070e-01,2.643141962065024275e-01,4.989026362536093107e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.841528884146193690e+01,-3.367145437097427557e-02,-7.333736523094689375e-01,-2.645476205008552850e-01,-1.386907200620186298e-01,3.311830381599378259e-01,1.013115612837029028e-01,-6.480867635387493886e-02,4.772926996809478961e-03,4.952204592318919241e-02,-9.495190812868015140e-02,-1.746326056352140166e-01,1.009530847355064043e-01,4.214513807489814434e-05,1.488153461896902745e-05,3.505195675659537039e-05,2.630696674288798416e-05,1.654801011838218094e-01,7.179717992920585661e-05,4.101674955316882924e-05,3.424095191201130333e-05,5.365367435268926570e-05,4.666775109871075983e-05,7.247253899134037673e-05,4.777653917305635861e-05,4.572407511520686085e-02
2.177858439201451821e-02,2.415119533076986814e-06,1.876891495265482490e+00,6.430413678297026980e-02,9.119503780141705040e-02,2.277519982700625945e-01,1.072119415220389727e-01,6.624319419237749418e-02,-3.468605485693797874e+01,1.831369048171048286e+00,-1.301617141390494226e-01,2.452873822534206438e-01,-2.427733545158861084e-01,5.228670011166899334e-01,2.348849802243135054e-01,2.773080464278336876e-01,1.579773020050563859e-01,3.131582936503938819e-01,-1.904831485867151675e-01,-1.289326494863067274e-01,-2.639750875514710327e-01,2.341961228449488536e-02,6.752867858407303643e-03,2.731677059136939506e-02,6.049878817199228279e-03,2.987719589917108010e-02,1.110813260387261830e-02,3.982886159200119125e-02,1.620376571240982229e-03,9.528172251403342272e-03,1.998621641590905829e-02,3.253601863536185329e-02,9.098502395519887306e-03,1.184968026309256121e-02
4.673321234119782314e-02,3.177788458814295361e-05,3.133136853426531143e+00,8.856902854238714318e-02,1.061825877277314256e-01,5.100539089889979394e-01,5.253134061983155169e-03,9.981851179673320584e-02,-3.087515276676444387e+01,1.405342975328242705e+00,-2.194179733341309058e-01,-2.756914159863236291e-01,-8.533642167066833595e-02,3.195774354812083162e-01,9.242967874391900401e-03,2.227736410832489855e-02,7.056995347366322446e-02,4.181889357722909373e-01,-2.267280606173614765e-01,-1.496106513192138887e-01,-2.785505706605198029e-01,1.836511934261844670e-02,8.043491970809156857e-03,1.303653884886009189e-02,1.164380275923206261e-02,1.894527983495595744e-02,5.683613160173426292e-03,1.009299114496880513e-02,3.137319251752782208e-03,1.667786491287207018e-02,1.110103425289933436e-02,7.635700496206241500e-03,1.560785378403450364e-02,4.839840877541970281e-03
7.078039927404718157e-02,3.137680157880353435e-04,2.824019582621430935e+00,1.238393294810599954e-01,1.436943207886943186e-01,7.249767129305045854e-01,4.349348128130614034e-03,1.179673321234119832e-01,-2.770650340923456056e+01,6.560062514740828687e-01,1.934495379931345030e-02,2.054513616415344912e-01,-3.038243899083585831e-01,7.065050094499688571e-01,2.804131227966573103e-01,-1.325123674174495392e-01,7.742032029850416663e-02,2.766772172088103471e-02,-1.180430822900558202e-01,-3.181828828592188612e-03,-3.169733721035701834e-01,4.726828408153042373e-03,6.671299014819970230e-03,3.089634080222688692e-02,5.498870407257307191e-03,7.339991139550630303e-03,5.007780441914523942e-03,1.100190487626013028e-02,2.678689232202564191e-03,1.067228807775405346e-02,4.697994406942938156e-03,2.499858221905826294e-02,1.656959767020519531e-03,8.679944454499911866e-03
3.811252268602540599e-02,1.567320966723985236e-03,3.187745696666986817e+00,7.966992593892081864e-02,1.086742395693605229e-01,3.073628716573014730e-01,5.609871053859195530e-03,8.711433756805807282e-02,-2.611624229782901452e+01,1.719549201882407896e+00,7.760819611148781494e-01,5.583707906880287508e-01,-4.869934712882460492e-01,4.994868309848001786e-01,1.322631775836497492e-01,3.170445802906662891e-01,-3.271132818305144685e-01,-5.153037788068067782e-01,1.342761486382180180e-01,1.866750520985274442e-01,8.476412153986939702e-02,1.346750677142329392e-02,8.310253067212563724e-03,5.925777986526721552e-02,3.247815562008559299e-03,4.173872151815293668e-02,2.969414876743226711e-02,1.985167277011819220e-02,1.568094320903359569e-03,1.121839827471763328e-02,2.572234817007276134e-03,2.615358508268413040e-02,4.555442124525910241e-03,1.716726220146758131e-02
7.123411978221415308e-02,1.768990472475214350e-03,3.115760440176631896e+00,8.997700953222707854e-02,1.051856887288075415e-01,4.282210565407743585e-01,5.838503567126538535e-03,9.891107078039927669e-02,-2.566585178973098280e+01,7.575068971030027853e-01,3.713324814988952505e-01,8.455868466774606462e-01,-2.640281338079282780e-01,4.188281664835035722e-01,-1.638879120946052925e-01,1.315897160198485627e-01,-4.364671939197674599e-01,-3.713200397880253023e-01,1.999718243130545877e-06,-1.861576614817197217e-01,-7.908753340386955044e-02,3.251413507475391790e-02,1.738776748085886026e-03,8.563749914954791459e-03,1.038216910356129508e-02,1.749987509055747972e-02,5.894470214213763659e-03,2.018297933406909897e-02,1.848378698860526871e-03,3.699847135819642890e-03,2.300798399975185343e-02,1.342497416274899581e-02,1.618548506106432840e-03,9.473072090056216740e-03
5.172413793103448204e-02,8.934914418376356526e-04,3.078404766182241570e+00,7.931401592460679550e-02,9.891413402801658983e-02,4.464129747037006712e-01,5.144809526537722465e-03,9.891107078039927669e-02,-2.632294449464275488e+01,1.345536815783479501e+00,2.897343248239018787e-01,1.794408384050844296e-01,-3.876197189128734871e-02,3.022826718577084071e-01,-2.128594588098615958e-01,1.938544491980299933e-01,1.877809716990759270e-01,-1.801308921764769311e-01,2.661410908660508667e-01,2.706002138479579044e-01,2.855547525656960128e-01,1.572613820706258644e-02,1.901325006869907354e-03,5.748419923085617417e-02,6.994919189818790510e-03,2.955305186738031026e-02,1.168272095698968081e-02,2.053938718963034538e-02,1.128266096205297799e-03,3.425836005494899052e-03,1.400176530780676207e-02,1.172752969512525466e-02,6.698754729749620447e-03,1.500419892373811188e-02
4.083484573502722120e-02,2.270771031403363133e-04,3.270220413407804116e+00,6.223384075163831269e-02,6.897561410917016356e-02,3.448265558090358174e-01,5.210454560698607115e-03,7.985480943738657023e-02,-2.810664851058258051e+01,1.603602610644276671e+00,-3.248251579236242081e-01,-2.335854241941925924e-01,-4.615969305010301782e-01,1.429124783917058994e-01,-3.434070812702173098e-02,-3.764478148879686625e-02,-6.023080765756569366e-02,-4.666233188522812131e-02,-4.362553836598086904e-02,8.346622444559897991e-02,-3.335856085513637381e-02,1.155117749459365524e-02,2.824886474284404696e-03,2.950173562324912013e-02,2.370557334777294994e-02,1.533595254927986457e-02,2.895875344887012537e-02,3.591854134271215901e-03,5.994758207764599132e-03,9.714698682168860372e-03,1.751493695744753623e-02,2.580271568738732799e-02,1.405536369866401333e-02,9.120352518069639244e-03
4.310344827586207184e-02,1.149094742429283958e-04,3.220425596084136810e+00,7.621308936257538413e-02,1.199365118745445852e-01,2.545280864378229313e-01,4.202610850535587993e-03,6.715063520871143721e-02,-2.912005011089555495e+01,1.655970495925613850e+00,-4.730409173104824783e-01,-5.825816106863246358e-02,-6.788425775111276428e-01,-1.389372520595777150e-01,1.514167972847251242e-01,-3.896007750521713470e-02,-5.630980743123614740e-01,-3.776373184559916885e-02,2.466544374981246429e-02,1.059529999638094411e-01,-1.127124499678884978e-01,1.243520316563795879e-02,3.558182631386072343e-03,9.346955773826414945e-03,2.001517366551064728e-02,2.085582182535480542e-02,8.963441037677795722e-03,2.226945352636786404e-02,7.471908652517860253e-03,1.595115544995593521e-02,3.626607414181705347e-02,7.621024669773377933e-03,2.182619759787532161e-03,9.275932284552951268e-03
4.537205081669691553e-02,1.166241072577635569e-04,3.224675609008125221e+00,6.440932108624064512e-02,6.833469350881715698e-02,3.926123425294552605e-01,3.446554432737117084e-03,9.346642468239564627e-02,-2.889348380435413688e+01,1.410189089007911623e+00,-2.061635632368080118e-01,5.983287159338106405e-03,-5.097356282366279911e-01,-1.425623115579276734e-01,-8.099029102715765704e-02,1.368960701041176120e-01,-4.525092103937234378e-01,2.619184398943628089e-01,3.216797501916721091e-02,-8.564298709026130219e-02,-3.257321448812094400e-01,1.306969160231904667e-02,7.284534422636306655e-03,2.106185487139291060e-02,2.100216218787667039e-02,1.118407990869005157e-02,7.356862377901342634e-03,2.362112978737256411e-02,7.824598120204367610e-03,2.470012921853126722e-02,2.371726105165758089e-02,8.264931431750889915e-03,1.269159539810208424e-02,6.802725837623078455e-03
