1.270417422867513649e-02,5.758077706402558809e-10,3.253092064528178895e+00,2.736305271832467634e-01,2.707340735896990869e-01,4.887662979462097379e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.809552295177512349e+01,-4.265885644447189179e-02,-8.039107331439375725e-01,-2.860639812828963957e-01,-1.589508508210151772e-01,3.597139776032192149e-01,1.092759463348949300e-01,-6.763095071303475148e-02,5.659011250410321200e-03,5.384448676517326893e-02,-1.037488791303312757e-01,-1.911823454461858973e-01,1.067441082186078999e-01,3.567717458586253804e-04,1.259768345670076795e-04,2.967257524601600604e-04,2.226966829821590656e-04,1.566220195679240978e-01,6.077855335423632942e-04,3.472195848907618648e-04,2.898603433639123554e-04,4.541950968702650215e-04,3.950570764578760366e-04,6.135026587597728958e-04,4.044433135220065235e-04,4.318487598464440524e-02
1.497277676950998192e-02,7.499737053535978737e-06,1.190722306209066605e-01,1.575664131965057446e-01,2.192842737921361085e-01,3.814277007056426361e-01,1.998120111277738170e-02,7.078039927404718157e-02,-3.288209639128812967e+01,1.207755808331068437e+00,-8.554738252731972636e-01,8.511519516082273196e-01,9.441692509805035827e-02,-4.864481713012376307e-01,3.698352711116253966e-01,3.269827207780839299e-03,5.146617345163426172e-02,4.154135762054696202e-02,-3.819754756929522044e-01,-1.844028227658434382e-01,2.136634594765354778e-01,9.205213177900481089e-03,4.524264642240833495e-03,1.907673248364774934e-02,1.343513746395597237e-02,1.698528398496958192e-02,9.361268761492491305e-03,1.886845426762117153e-02,4.399511347700809163e-03,7.407200842460043635e-03,1.083334721108878025e-02,1.408113939328958612e-02,6.024244285925149656e-03,5.058751070434708633e-03
2.041742286751361060e-02,6.640906483103403007e-03,3.124488394693332616e+00,6.934992693265878971e-02,1.122736245244967818e-01,1.580870588188809100e-01,2.429251608542682545e-02,3.448275862068965469e-02,-2.602178002235517695e+01,2.269194739492755630e+00,-4.968381350507684036e-01,-5.129873298049695274e-01,-6.671884518528016228e-01,-4.264950943981091758e-01,-4.706475823924343160e-01,2.778448344519621194e-01,-1.077089202597726780e+00,-2.047350757755275474e-01,-1.025829660011702726e+00,-1.433466610333817559e-01,1.077180311324698811e-02,2.405669824253283285e-03,4.134977371460895322e-04,5.399660799887344431e-03,1.134689456757847076e-01,1.099931791877014758e-01,7.648516457532232755e-03,2.134712928058242216e-03,1.438083409937545979e-04,9.485579375939855694e-04,2.358053971364987723e-03,2.531439377027540610e-03,7.380755904757267281e-04,4.077617759275594528e-02
2.540834845735027298e-02,4.651679911915698740e-02,3.203076105147983466e+00,8.307391661949302397e-02,1.381077719988462460e-01,1.741485132598896146e-01,1.708473878719802760e-02,4.446460980036297944e-02,-2.302415812094578840e+01,1.762040491189063474e+00,-1.287374430363337430e+00,-9.960645522890078096e-01,-4.060217955819697133e-01,-3.636501642740904705e-01,1.415323852705215740e-02,5.120155572349386341e-01,-1.250635854327812435e+00,-1.936402460038637308e-01,-6.627281926045989202e-01,-2.108996643842538932e-01,-5.048357898769069152e-01,1.320611230388337278e-03,3.825730781659238914e-03,6.378297683372266547e-02,8.227458728397468724e-02,8.735043484822851631e-03,5.072402491516548109e-03,1.390321979270000945e-03,7.617471038759700101e-04,3.364514747682436670e-03,9.746236640555199296e-03,4.939343269139158778e-04,4.493859085575101046e-04,2.634452232855005738e-02
2.994555353901996383e-02,6.117877832354005202e-02,3.301212902814846029e+00,7.867142352605964450e-02,1.142532644747438209e-01,1.642917836950122668e-01,2.015349220856967397e-02,5.172413793103448204e-02,-2.277518745171254722e+01,1.348039852690010143e+00,-1.723898107911765010e+00,-7.821486281562175513e-01,2.818111949126386045e-02,-2.968456313256405688e-01,-3.436193512655170701e-01,4.753477718375339056e-01,-7.096629185526304173e-01,-5.221696906147504751e-03,-6.838631506933702253e-01,-6.571589789068355003e-01,-7.323324149112967474e-01,2.044235863807232489e-03,2.290663067182475629e-02,1.626051391640315896e-02,4.547251526964071755e-03,3.248463433646681109e-03,4.106424234108724605e-03,1.534197886120743353e-03,1.090837451834343478e-03,2.915510342411358619e-02,2.389009938657813033e-03,7.919950578053876287e-04,6.818878719918394652e-04,9.333076920408928806e-03
3.856624319419237751e-02,5.451225966777651505e-02,3.301578232466864549e+00,8.724688744974076759e-02,1.411703374364590147e-01,2.454794629603146150e-01,1.307272227379831404e-02,5.081669691470054595e-02,-2.254089260699633357e+01,1.904102274849123644e+00,-1.329371733647956244e+00,-1.105138025898150467e+00,3.050011623781617980e-03,-2.839194598289672133e-01,-4.948586096205970786e-01,6.267000038630624603e-01,-3.547742096700021164e-01,2.206918953702088348e-01,-3.505062331037041568e-01,-2.631408861926720633e-01,-7.414611456806312617e-01,7.259798532596320811e-03,6.433292435553931987e-02,1.607163935956829048e-02,1.980998489250719672e-03,2.306319300711637266e-02,2.159673817318438164e-03,1.874540143389665219e-03,3.559072169284558090e-03,4.836443523631427793e-02,1.399413644333618754e-03,2.582189785114611270e-03,3.009400899035400995e-03,1.998315728905316127e-02
3.176043557168783948e-02,4.855939539590729825e-02,3.292030619447009254e+00,9.197320827018382050e-02,1.405493954234020293e-01,1.817764651079259441e-01,1.432512099206022585e-02,4.990925589836660292e-02,-2.400590900911568326e+01,7.581424211145814107e-01,-1.993528768049471100e+00,-1.106356339126566501e+00,-7.435833544216535751e-02,-3.094094144157786830e-01,-3.195186584778919592e-01,7.428249240668536313e-01,-7.152433535269281384e-01,-4.310310344567232499e-01,-7.924855590934776206e-01,-5.692451727832303909e-01,-1.216637662672984010e+00,2.641053956387695578e-02,1.147639078134137514e-01,1.709278244677938860e-02,1.004000698264207424e-03,4.400764961424274979e-03,3.294650788333565406e-04,3.520919005715341895e-04,5.348948078589232415e-03,4.698275644599783293e-03,2.220411597933614556e-04,1.998494068988534685e-04,3.731239445262913255e-04,3.119048736834778568e-02
3.266787658802177557e-02,4.493123694816571201e-02,3.267989899226159345e+00,9.645412658554822216e-02,1.636879372306956071e-01,1.329988149356678973e-01,9.896178632796516841e-03,3.992740471869328511e-02,-2.308275714976968729e+01,2.129154427800527660e+00,-1.528563121320296148e+00,-1.221798308000218380e+00,1.070004216501108524e-01,-5.068329968604526892e-01,-4.933214944552112846e-01,3.185850660819430358e-01,-3.615477818501257046e-01,4.857938146263658663e-02,-2.030091806946315303e-01,-2.065720359138498996e-01,-7.622727415719230404e-01,3.138115706512260850e-02,6.279836964094751006e-02,1.747699698664666526e-02,2.494005582410698755e-03,2.807825528641855455e-03,4.134398373330992055e-03,3.980299855766905766e-03,4.547609165853188501e-02,7.068999083819762184e-03,2.101133210011868827e-03,2.629707872089599545e-03,4.369373726596461130e-03,1.941660103519983471e-02
3.402903811252268318e-02,1.487501648882163727e-02,2.791418733705975264e+00,6.514114197135964512e-02,9.777785350232041928e-02,9.713184315586460837e-02,3.655397122245859602e-03,4.809437386569873074e-02,-2.492079795551430621e+01,2.315853863015175929e+00,-1.508855468565995617e+00,-8.444674738099479105e-01,4.241224518354406170e-01,-5.737195182438075136e-01,-7.310710737359774614e-01,3.136706791907608594e-01,-4.148431366467810189e-01,6.172187062542776326e-02,-4.219167642719062750e-01,-5.046011193786266169e-01,-1.212457493656337260e+00,4.095019531074420988e-02,5.351650285869253426e-02,3.709846202075776228e-02,4.092980887469098612e-03,7.618866760189596998e-04,9.259383333535186819e-04,6.403008766372076006e-03,2.446226843400405720e-02,5.920119116290726777e-03,1.488249044483660761e-03,2.002603789194901205e-03,5.910748895018964714e-03,1.789786503896866054e-02
3.176043557168783948e-02,1.181982652225273614e-03,3.261954258073151092e+00,6.175291202705165960e-02,8.696399872399192266e-02,9.855117999133553019e-02,6.209481409602072947e-03,4.900181488203266683e-02,-2.726173039938699461e+01,2.235187853526995116e+00,-9.633737952366632218e-01,-1.779245498059362496e-01,-2.153682126128901239e-02,-2.942643273789407599e-01,-2.187371335003833184e-01,5.577271394379302860e-01,-1.274674636144030038e-01,-2.995355949411833141e-01,-3.020975037712426703e-01,-2.798253265484623165e-01,-5.580788482257501570e-01,4.993086468593881805e-02,4.215928652075105060e-02,2.240365997807456169e-02,9.140405302633351423e-03,6.791074388609801699e-03,2.689277424892372488e-03,3.542643952549791482e-03,1.291131624814807408e-02,1.632232886964276935e-03,1.492956542637226096e-03,3.798714077533157756e-03,3.452809546415594889e-03,1.577958296718351069e-02
